timestamp, index, memory.used [MiB], memory.total [MiB], utilization.gpu [%]
2026/07/04 05:36:06.171, 0, 14959 MiB, 81920 MiB, 0 %
2026/07/04 05:36:06.171, 1, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:36:06.172, 2, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:36:06.172, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:36:06.172, 4, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:36:06.173, 5, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:36:06.173, 6, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:36:06.173, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:36:16.174, 0, 14959 MiB, 81920 MiB, 0 %
2026/07/04 05:36:16.175, 1, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:36:16.175, 2, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:36:16.175, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:36:16.175, 4, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:36:16.176, 5, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:36:16.176, 6, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:36:16.176, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:36:26.177, 0, 14959 MiB, 81920 MiB, 0 %
2026/07/04 05:36:26.178, 1, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:36:26.178, 2, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:36:26.178, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:36:26.178, 4, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:36:26.179, 5, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:36:26.179, 6, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:36:26.179, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:36:36.180, 0, 14959 MiB, 81920 MiB, 77 %
2026/07/04 05:36:36.180, 1, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:36:36.181, 2, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:36:36.181, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:36:36.181, 4, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:36:36.182, 5, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:36:36.182, 6, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:36:36.182, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:36:46.183, 0, 14959 MiB, 81920 MiB, 77 %
2026/07/04 05:36:46.184, 1, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:36:46.184, 2, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:36:46.184, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:36:46.185, 4, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:36:46.185, 5, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:36:46.185, 6, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:36:46.185, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:36:56.186, 0, 14959 MiB, 81920 MiB, 0 %
2026/07/04 05:36:56.187, 1, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:36:56.187, 2, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:36:56.187, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:36:56.188, 4, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:36:56.188, 5, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:36:56.188, 6, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:36:56.188, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:37:06.189, 0, 14959 MiB, 81920 MiB, 0 %
2026/07/04 05:37:06.190, 1, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:37:06.190, 2, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:37:06.190, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:37:06.191, 4, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:37:06.191, 5, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:37:06.191, 6, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:37:06.192, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:37:16.192, 0, 14959 MiB, 81920 MiB, 0 %
2026/07/04 05:37:16.193, 1, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:37:16.193, 2, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:37:16.193, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:37:16.194, 4, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:37:16.194, 5, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:37:16.194, 6, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:37:16.195, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:37:26.196, 0, 14959 MiB, 81920 MiB, 0 %
2026/07/04 05:37:26.196, 1, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:37:26.196, 2, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:37:26.197, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:37:26.197, 4, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:37:26.197, 5, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:37:26.198, 6, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:37:26.198, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:37:36.198, 0, 14959 MiB, 81920 MiB, 45 %
2026/07/04 05:37:36.199, 1, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:37:36.199, 2, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:37:36.200, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:37:36.200, 4, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:37:36.200, 5, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:37:36.200, 6, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:37:36.201, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:37:46.201, 0, 14959 MiB, 81920 MiB, 0 %
2026/07/04 05:37:46.202, 1, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:37:46.202, 2, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:37:46.203, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:37:46.203, 4, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:37:46.203, 5, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:37:46.203, 6, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:37:46.204, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:37:56.204, 0, 14959 MiB, 81920 MiB, 0 %
2026/07/04 05:37:56.205, 1, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:37:56.205, 2, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:37:56.205, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:37:56.205, 4, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:37:56.206, 5, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:37:56.206, 6, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:37:56.206, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:38:06.207, 0, 14959 MiB, 81920 MiB, 0 %
2026/07/04 05:38:06.207, 1, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:38:06.208, 2, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:38:06.208, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:38:06.208, 4, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:38:06.209, 5, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:38:06.209, 6, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:38:06.209, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:38:16.210, 0, 14959 MiB, 81920 MiB, 0 %
2026/07/04 05:38:16.210, 1, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:38:16.211, 2, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:38:16.211, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:38:16.211, 4, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:38:16.211, 5, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:38:16.212, 6, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:38:16.212, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:38:26.212, 0, 14959 MiB, 81920 MiB, 0 %
2026/07/04 05:38:26.213, 1, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:38:26.213, 2, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:38:26.214, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:38:26.214, 4, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:38:26.214, 5, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:38:26.215, 6, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:38:26.215, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:38:36.216, 0, 14959 MiB, 81920 MiB, 0 %
2026/07/04 05:38:36.217, 1, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:38:36.217, 2, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:38:36.217, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:38:36.218, 4, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:38:36.218, 5, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:38:36.218, 6, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:38:36.219, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:38:46.220, 0, 14959 MiB, 81920 MiB, 0 %
2026/07/04 05:38:46.220, 1, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:38:46.221, 2, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:38:46.221, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:38:46.221, 4, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:38:46.222, 5, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:38:46.222, 6, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:38:46.222, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:38:56.223, 0, 14959 MiB, 81920 MiB, 0 %
2026/07/04 05:38:56.223, 1, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:38:56.223, 2, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:38:56.224, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:38:56.224, 4, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:38:56.224, 5, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:38:56.225, 6, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:38:56.225, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:39:06.226, 0, 14959 MiB, 81920 MiB, 0 %
2026/07/04 05:39:06.226, 1, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:39:06.226, 2, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:39:06.227, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:39:06.227, 4, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:39:06.227, 5, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:39:06.228, 6, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:39:06.228, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:39:16.229, 0, 14959 MiB, 81920 MiB, 0 %
2026/07/04 05:39:16.229, 1, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:39:16.229, 2, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:39:16.230, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:39:16.230, 4, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:39:16.230, 5, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:39:16.231, 6, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:39:16.231, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:39:26.232, 0, 14959 MiB, 81920 MiB, 100 %
2026/07/04 05:39:26.232, 1, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:39:26.233, 2, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:39:26.233, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:39:26.233, 4, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:39:26.234, 5, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:39:26.234, 6, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:39:26.234, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:39:36.235, 0, 14959 MiB, 81920 MiB, 0 %
2026/07/04 05:39:36.236, 1, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:39:36.236, 2, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:39:36.236, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:39:36.236, 4, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:39:36.237, 5, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:39:36.237, 6, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:39:36.237, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:39:46.238, 0, 14959 MiB, 81920 MiB, 0 %
2026/07/04 05:39:46.239, 1, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:39:46.239, 2, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:39:46.239, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:39:46.240, 4, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:39:46.240, 5, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:39:46.240, 6, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:39:46.240, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:39:56.241, 0, 14959 MiB, 81920 MiB, 0 %
2026/07/04 05:39:56.242, 1, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:39:56.242, 2, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:39:56.242, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:39:56.243, 4, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:39:56.243, 5, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:39:56.243, 6, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:39:56.244, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:40:06.244, 0, 14959 MiB, 81920 MiB, 0 %
2026/07/04 05:40:06.245, 1, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:40:06.245, 2, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:40:06.245, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:40:06.246, 4, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:40:06.246, 5, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:40:06.246, 6, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:40:06.246, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:40:16.247, 0, 14959 MiB, 81920 MiB, 0 %
2026/07/04 05:40:16.248, 1, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:40:16.248, 2, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:40:16.248, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:40:16.249, 4, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:40:16.249, 5, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:40:16.249, 6, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:40:16.249, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:40:26.250, 0, 14959 MiB, 81920 MiB, 2 %
2026/07/04 05:40:26.251, 1, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:40:26.251, 2, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:40:26.251, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:40:26.252, 4, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:40:26.252, 5, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:40:26.252, 6, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:40:26.253, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:40:36.253, 0, 14959 MiB, 81920 MiB, 71 %
2026/07/04 05:40:36.254, 1, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:40:36.254, 2, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:40:36.255, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:40:36.255, 4, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:40:36.255, 5, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:40:36.255, 6, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:40:36.256, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:40:46.256, 0, 14959 MiB, 81920 MiB, 80 %
2026/07/04 05:40:46.257, 1, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:40:46.257, 2, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:40:46.258, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:40:46.258, 4, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:40:46.258, 5, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:40:46.258, 6, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:40:46.259, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:40:56.259, 0, 14959 MiB, 81920 MiB, 0 %
2026/07/04 05:40:56.260, 1, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:40:56.260, 2, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:40:56.260, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:40:56.261, 4, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:40:56.261, 5, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:40:56.261, 6, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:40:56.262, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:41:06.262, 0, 14959 MiB, 81920 MiB, 72 %
2026/07/04 05:41:06.263, 1, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:41:06.263, 2, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:41:06.263, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:41:06.264, 4, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:41:06.264, 5, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:41:06.264, 6, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:41:06.265, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:41:16.265, 0, 14959 MiB, 81920 MiB, 0 %
2026/07/04 05:41:16.266, 1, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:41:16.266, 2, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:41:16.266, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:41:16.267, 4, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:41:16.267, 5, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:41:16.267, 6, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:41:16.267, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:41:26.268, 0, 14959 MiB, 81920 MiB, 0 %
2026/07/04 05:41:26.269, 1, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:41:26.269, 2, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:41:26.269, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:41:26.269, 4, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:41:26.270, 5, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:41:26.270, 6, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:41:26.270, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:41:36.271, 0, 14959 MiB, 81920 MiB, 77 %
2026/07/04 05:41:36.271, 1, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:41:36.272, 2, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:41:36.272, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:41:36.272, 4, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:41:36.272, 5, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:41:36.273, 6, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:41:36.273, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:41:46.274, 0, 14959 MiB, 81920 MiB, 0 %
2026/07/04 05:41:46.275, 1, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:41:46.275, 2, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:41:46.276, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:41:46.276, 4, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:41:46.276, 5, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:41:46.276, 6, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:41:46.277, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:41:56.277, 0, 14959 MiB, 81920 MiB, 0 %
2026/07/04 05:41:56.278, 1, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:41:56.278, 2, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:41:56.278, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:41:56.279, 4, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:41:56.279, 5, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:41:56.279, 6, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:41:56.279, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:42:06.280, 0, 14959 MiB, 81920 MiB, 0 %
2026/07/04 05:42:06.280, 1, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:42:06.281, 2, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:42:06.281, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:42:06.281, 4, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:42:06.281, 5, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:42:06.282, 6, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:42:06.282, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:42:16.283, 0, 14959 MiB, 81920 MiB, 0 %
2026/07/04 05:42:16.283, 1, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:42:16.284, 2, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:42:16.284, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:42:16.284, 4, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:42:16.284, 5, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:42:16.285, 6, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:42:16.285, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:42:26.286, 0, 14959 MiB, 81920 MiB, 0 %
2026/07/04 05:42:26.286, 1, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:42:26.287, 2, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:42:26.287, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:42:26.287, 4, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:42:26.287, 5, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:42:26.288, 6, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:42:26.288, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:42:36.289, 0, 14959 MiB, 81920 MiB, 0 %
2026/07/04 05:42:36.289, 1, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:42:36.290, 2, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:42:36.290, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:42:36.290, 4, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:42:36.291, 5, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:42:36.291, 6, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:42:36.291, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:42:46.292, 0, 14959 MiB, 81920 MiB, 0 %
2026/07/04 05:42:46.292, 1, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:42:46.293, 2, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:42:46.293, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:42:46.293, 4, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:42:46.294, 5, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:42:46.294, 6, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:42:46.294, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:42:56.295, 0, 14959 MiB, 81920 MiB, 0 %
2026/07/04 05:42:56.295, 1, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:42:56.296, 2, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:42:56.296, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:42:56.296, 4, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:42:56.297, 5, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:42:56.297, 6, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:42:56.297, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:43:06.298, 0, 14959 MiB, 81920 MiB, 0 %
2026/07/04 05:43:06.299, 1, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:43:06.299, 2, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:43:06.299, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:43:06.299, 4, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:43:06.300, 5, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:43:06.300, 6, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:43:06.300, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:43:16.301, 0, 14959 MiB, 81920 MiB, 0 %
2026/07/04 05:43:16.302, 1, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:43:16.302, 2, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:43:16.302, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:43:16.303, 4, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:43:16.303, 5, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:43:16.303, 6, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:43:16.303, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:43:26.304, 0, 14959 MiB, 81920 MiB, 0 %
2026/07/04 05:43:26.305, 1, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:43:26.305, 2, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:43:26.305, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:43:26.306, 4, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:43:26.306, 5, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:43:26.306, 6, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:43:26.307, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:43:36.307, 0, 14959 MiB, 81920 MiB, 63 %
2026/07/04 05:43:36.308, 1, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:43:36.308, 2, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:43:36.308, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:43:36.309, 4, 0 MiB, 81920 MiB, 0 %
2026/07/04 05:43:36.309, 5, 0 MiB, 81920 MiB, 0 %
