timestamp, index, memory.used [MiB], memory.total [MiB], utilization.gpu [%]
2026/07/03 18:32:49.313, 0, 7733 MiB, 81920 MiB, 0 %
2026/07/03 18:32:49.314, 1, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:32:49.314, 2, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:32:49.315, 3, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:32:49.315, 4, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:32:49.315, 5, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:32:49.315, 6, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:32:49.316, 7, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:32:59.317, 0, 7733 MiB, 81920 MiB, 63 %
2026/07/03 18:32:59.318, 1, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:32:59.318, 2, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:32:59.318, 3, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:32:59.318, 4, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:32:59.319, 5, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:32:59.319, 6, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:32:59.319, 7, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:33:09.321, 0, 7733 MiB, 81920 MiB, 0 %
2026/07/03 18:33:09.321, 1, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:33:09.321, 2, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:33:09.322, 3, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:33:09.322, 4, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:33:09.322, 5, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:33:09.322, 6, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:33:09.323, 7, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:33:19.324, 0, 7733 MiB, 81920 MiB, 0 %
2026/07/03 18:33:19.324, 1, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:33:19.325, 2, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:33:19.325, 3, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:33:19.325, 4, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:33:19.326, 5, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:33:19.326, 6, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:33:19.326, 7, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:33:29.327, 0, 7733 MiB, 81920 MiB, 0 %
2026/07/03 18:33:29.328, 1, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:33:29.328, 2, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:33:29.328, 3, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:33:29.329, 4, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:33:29.329, 5, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:33:29.329, 6, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:33:29.330, 7, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:33:39.330, 0, 7733 MiB, 81920 MiB, 0 %
2026/07/03 18:33:39.330, 1, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:33:39.331, 2, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:33:39.331, 3, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:33:39.331, 4, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:33:39.332, 5, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:33:39.332, 6, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:33:39.332, 7, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:33:49.333, 0, 7733 MiB, 81920 MiB, 37 %
2026/07/03 18:33:49.333, 1, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:33:49.333, 2, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:33:49.333, 3, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:33:49.333, 4, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:33:49.334, 5, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:33:49.334, 6, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:33:49.334, 7, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:33:59.335, 0, 7733 MiB, 81920 MiB, 0 %
2026/07/03 18:33:59.335, 1, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:33:59.335, 2, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:33:59.336, 3, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:33:59.336, 4, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:33:59.336, 5, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:33:59.336, 6, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:33:59.336, 7, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:34:09.337, 0, 7733 MiB, 81920 MiB, 0 %
2026/07/03 18:34:09.338, 1, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:34:09.338, 2, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:34:09.338, 3, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:34:09.338, 4, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:34:09.339, 5, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:34:09.339, 6, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:34:09.339, 7, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:34:19.340, 0, 7733 MiB, 81920 MiB, 0 %
2026/07/03 18:34:19.341, 1, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:34:19.341, 2, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:34:19.341, 3, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:34:19.341, 4, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:34:19.342, 5, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:34:19.342, 6, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:34:19.342, 7, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:34:29.343, 0, 7733 MiB, 81920 MiB, 0 %
2026/07/03 18:34:29.343, 1, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:34:29.344, 2, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:34:29.344, 3, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:34:29.344, 4, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:34:29.345, 5, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:34:29.345, 6, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:34:29.345, 7, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:34:39.346, 0, 7733 MiB, 81920 MiB, 0 %
2026/07/03 18:34:39.346, 1, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:34:39.347, 2, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:34:39.347, 3, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:34:39.347, 4, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:34:39.348, 5, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:34:39.348, 6, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:34:39.348, 7, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:34:49.349, 0, 7733 MiB, 81920 MiB, 0 %
2026/07/03 18:34:49.350, 1, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:34:49.350, 2, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:34:49.350, 3, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:34:49.351, 4, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:34:49.351, 5, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:34:49.351, 6, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:34:49.351, 7, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:34:59.352, 0, 7733 MiB, 81920 MiB, 0 %
2026/07/03 18:34:59.353, 1, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:34:59.353, 2, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:34:59.353, 3, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:34:59.353, 4, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:34:59.354, 5, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:34:59.354, 6, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:34:59.354, 7, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:35:09.355, 0, 7733 MiB, 81920 MiB, 61 %
2026/07/03 18:35:09.356, 1, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:35:09.356, 2, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:35:09.357, 3, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:35:09.357, 4, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:35:09.357, 5, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:35:09.357, 6, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:35:09.358, 7, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:35:19.359, 0, 7733 MiB, 81920 MiB, 0 %
2026/07/03 18:35:19.359, 1, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:35:19.360, 2, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:35:19.360, 3, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:35:19.360, 4, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:35:19.361, 5, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:35:19.361, 6, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:35:19.361, 7, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:35:29.362, 0, 7733 MiB, 81920 MiB, 0 %
2026/07/03 18:35:29.363, 1, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:35:29.363, 2, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:35:29.363, 3, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:35:29.364, 4, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:35:29.364, 5, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:35:29.364, 6, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:35:29.364, 7, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:35:39.366, 0, 7733 MiB, 81920 MiB, 0 %
2026/07/03 18:35:39.366, 1, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:35:39.366, 2, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:35:39.367, 3, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:35:39.367, 4, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:35:39.367, 5, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:35:39.367, 6, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:35:39.368, 7, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:35:49.368, 0, 7733 MiB, 81920 MiB, 0 %
2026/07/03 18:35:49.369, 1, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:35:49.369, 2, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:35:49.369, 3, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:35:49.370, 4, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:35:49.370, 5, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:35:49.370, 6, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:35:49.370, 7, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:35:59.371, 0, 7733 MiB, 81920 MiB, 0 %
2026/07/03 18:35:59.372, 1, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:35:59.372, 2, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:35:59.372, 3, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:35:59.373, 4, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:35:59.373, 5, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:35:59.373, 6, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:35:59.373, 7, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:36:09.375, 0, 7733 MiB, 81920 MiB, 0 %
2026/07/03 18:36:09.375, 1, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:36:09.375, 2, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:36:09.376, 3, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:36:09.376, 4, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:36:09.376, 5, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:36:09.376, 6, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:36:09.377, 7, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:36:19.378, 0, 7733 MiB, 81920 MiB, 0 %
2026/07/03 18:36:19.378, 1, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:36:19.379, 2, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:36:19.379, 3, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:36:19.379, 4, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:36:19.379, 5, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:36:19.380, 6, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:36:19.380, 7, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:36:29.381, 0, 7733 MiB, 81920 MiB, 61 %
2026/07/03 18:36:29.382, 1, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:36:29.382, 2, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:36:29.382, 3, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:36:29.383, 4, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:36:29.383, 5, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:36:29.383, 6, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:36:29.383, 7, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:36:39.385, 0, 7733 MiB, 81920 MiB, 0 %
2026/07/03 18:36:39.385, 1, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:36:39.385, 2, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:36:39.386, 3, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:36:39.386, 4, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:36:39.386, 5, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:36:39.386, 6, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:36:39.387, 7, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:36:49.388, 0, 7733 MiB, 81920 MiB, 0 %
2026/07/03 18:36:49.388, 1, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:36:49.389, 2, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:36:49.389, 3, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:36:49.389, 4, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:36:49.390, 5, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:36:49.390, 6, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:36:49.390, 7, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:36:59.391, 0, 7733 MiB, 81920 MiB, 0 %
2026/07/03 18:36:59.392, 1, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:36:59.392, 2, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:36:59.392, 3, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:36:59.393, 4, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:36:59.393, 5, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:36:59.393, 6, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:36:59.394, 7, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:37:09.394, 0, 7733 MiB, 81920 MiB, 0 %
2026/07/03 18:37:09.395, 1, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:37:09.395, 2, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:37:09.395, 3, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:37:09.395, 4, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:37:09.396, 5, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:37:09.396, 6, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:37:09.396, 7, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:37:19.397, 0, 7733 MiB, 81920 MiB, 67 %
2026/07/03 18:37:19.398, 1, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:37:19.398, 2, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:37:19.398, 3, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:37:19.398, 4, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:37:19.399, 5, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:37:19.399, 6, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:37:19.399, 7, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:37:29.400, 0, 7733 MiB, 81920 MiB, 0 %
2026/07/03 18:37:29.400, 1, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:37:29.400, 2, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:37:29.401, 3, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:37:29.401, 4, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:37:29.401, 5, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:37:29.401, 6, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:37:29.402, 7, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:37:39.403, 0, 7733 MiB, 81920 MiB, 50 %
2026/07/03 18:37:39.403, 1, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:37:39.404, 2, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:37:39.404, 3, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:37:39.404, 4, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:37:39.404, 5, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:37:39.405, 6, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:37:39.405, 7, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:37:49.406, 0, 7733 MiB, 81920 MiB, 60 %
2026/07/03 18:37:49.407, 1, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:37:49.407, 2, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:37:49.407, 3, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:37:49.407, 4, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:37:49.408, 5, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:37:49.408, 6, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:37:49.408, 7, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:37:59.409, 0, 7733 MiB, 81920 MiB, 0 %
2026/07/03 18:37:59.410, 1, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:37:59.410, 2, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:37:59.410, 3, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:37:59.410, 4, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:37:59.411, 5, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:37:59.411, 6, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:37:59.411, 7, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:38:09.412, 0, 7733 MiB, 81920 MiB, 0 %
2026/07/03 18:38:09.412, 1, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:38:09.413, 2, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:38:09.413, 3, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:38:09.413, 4, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:38:09.413, 5, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:38:09.414, 6, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:38:09.414, 7, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:38:19.414, 0, 7733 MiB, 81920 MiB, 0 %
2026/07/03 18:38:19.415, 1, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:38:19.415, 2, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:38:19.416, 3, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:38:19.416, 4, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:38:19.416, 5, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:38:19.416, 6, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:38:19.417, 7, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:38:29.417, 0, 7733 MiB, 81920 MiB, 0 %
2026/07/03 18:38:29.418, 1, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:38:29.418, 2, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:38:29.418, 3, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:38:29.419, 4, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:38:29.419, 5, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:38:29.419, 6, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:38:29.419, 7, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:38:39.420, 0, 7733 MiB, 81920 MiB, 0 %
2026/07/03 18:38:39.421, 1, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:38:39.421, 2, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:38:39.421, 3, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:38:39.421, 4, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:38:39.422, 5, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:38:39.422, 6, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:38:39.422, 7, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:38:49.423, 0, 7733 MiB, 81920 MiB, 0 %
2026/07/03 18:38:49.423, 1, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:38:49.423, 2, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:38:49.424, 3, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:38:49.424, 4, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:38:49.424, 5, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:38:49.424, 6, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:38:49.425, 7, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:38:59.425, 0, 7733 MiB, 81920 MiB, 60 %
2026/07/03 18:38:59.426, 1, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:38:59.426, 2, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:38:59.427, 3, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:38:59.427, 4, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:38:59.427, 5, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:38:59.427, 6, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:38:59.428, 7, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:39:09.428, 0, 7733 MiB, 81920 MiB, 0 %
2026/07/03 18:39:09.429, 1, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:39:09.429, 2, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:39:09.429, 3, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:39:09.430, 4, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:39:09.430, 5, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:39:09.430, 6, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:39:09.430, 7, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:39:19.431, 0, 7733 MiB, 81920 MiB, 0 %
2026/07/03 18:39:19.431, 1, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:39:19.432, 2, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:39:19.432, 3, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:39:19.432, 4, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:39:19.433, 5, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:39:19.433, 6, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:39:19.433, 7, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:39:29.434, 0, 7733 MiB, 81920 MiB, 0 %
2026/07/03 18:39:29.434, 1, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:39:29.434, 2, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:39:29.435, 3, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:39:29.435, 4, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:39:29.435, 5, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:39:29.436, 6, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:39:29.436, 7, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:39:39.437, 0, 7733 MiB, 81920 MiB, 0 %
2026/07/03 18:39:39.437, 1, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:39:39.437, 2, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:39:39.438, 3, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:39:39.438, 4, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:39:39.438, 5, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:39:39.438, 6, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:39:39.439, 7, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:39:49.439, 0, 7733 MiB, 81920 MiB, 53 %
2026/07/03 18:39:49.440, 1, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:39:49.440, 2, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:39:49.440, 3, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:39:49.441, 4, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:39:49.441, 5, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:39:49.441, 6, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:39:49.441, 7, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:39:59.442, 0, 7733 MiB, 81920 MiB, 0 %
2026/07/03 18:39:59.443, 1, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:39:59.443, 2, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:39:59.443, 3, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:39:59.443, 4, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:39:59.444, 5, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:39:59.444, 6, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:39:59.444, 7, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:40:09.445, 0, 7733 MiB, 81920 MiB, 0 %
2026/07/03 18:40:09.445, 1, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:40:09.446, 2, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:40:09.446, 3, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:40:09.446, 4, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:40:09.447, 5, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:40:09.447, 6, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:40:09.447, 7, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:40:19.448, 0, 7733 MiB, 81920 MiB, 61 %
2026/07/03 18:40:19.448, 1, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:40:19.449, 2, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:40:19.449, 3, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:40:19.449, 4, 0 MiB, 81920 MiB, 0 %
2026/07/03 18:40:19.449, 5, 0 MiB, 81920 MiB, 0 %
