timestamp, index, memory.used [MiB], memory.total [MiB], utilization.gpu [%]
2026/07/04 02:26:55.469, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:27:05.469, 0, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:27:05.470, 1, 5949 MiB, 81920 MiB, 0 %
2026/07/04 02:27:05.470, 2, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:27:05.470, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:27:05.471, 4, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:27:05.471, 5, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:27:05.471, 6, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:27:05.472, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:27:15.472, 0, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:27:15.473, 1, 5949 MiB, 81920 MiB, 0 %
2026/07/04 02:27:15.473, 2, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:27:15.473, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:27:15.474, 4, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:27:15.474, 5, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:27:15.474, 6, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:27:15.475, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:27:25.475, 0, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:27:25.476, 1, 5949 MiB, 81920 MiB, 0 %
2026/07/04 02:27:25.476, 2, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:27:25.476, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:27:25.476, 4, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:27:25.477, 5, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:27:25.477, 6, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:27:25.477, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:27:35.478, 0, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:27:35.478, 1, 5949 MiB, 81920 MiB, 0 %
2026/07/04 02:27:35.479, 2, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:27:35.479, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:27:35.479, 4, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:27:35.479, 5, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:27:35.480, 6, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:27:35.480, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:27:45.481, 0, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:27:45.481, 1, 5949 MiB, 81920 MiB, 0 %
2026/07/04 02:27:45.481, 2, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:27:45.482, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:27:45.482, 4, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:27:45.482, 5, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:27:45.483, 6, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:27:45.483, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:27:55.484, 0, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:27:55.484, 1, 5949 MiB, 81920 MiB, 0 %
2026/07/04 02:27:55.485, 2, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:27:55.485, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:27:55.485, 4, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:27:55.485, 5, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:27:55.486, 6, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:27:55.486, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:28:05.487, 0, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:28:05.487, 1, 5949 MiB, 81920 MiB, 0 %
2026/07/04 02:28:05.488, 2, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:28:05.488, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:28:05.488, 4, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:28:05.488, 5, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:28:05.489, 6, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:28:05.489, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:28:15.490, 0, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:28:15.490, 1, 5949 MiB, 81920 MiB, 0 %
2026/07/04 02:28:15.490, 2, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:28:15.491, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:28:15.491, 4, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:28:15.491, 5, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:28:15.491, 6, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:28:15.492, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:28:25.493, 0, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:28:25.493, 1, 5949 MiB, 81920 MiB, 0 %
2026/07/04 02:28:25.494, 2, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:28:25.494, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:28:25.494, 4, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:28:25.495, 5, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:28:25.495, 6, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:28:25.495, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:28:35.496, 0, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:28:35.497, 1, 5949 MiB, 81920 MiB, 38 %
2026/07/04 02:28:35.497, 2, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:28:35.497, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:28:35.498, 4, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:28:35.498, 5, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:28:35.498, 6, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:28:35.498, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:28:45.499, 0, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:28:45.500, 1, 5949 MiB, 81920 MiB, 0 %
2026/07/04 02:28:45.500, 2, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:28:45.500, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:28:45.501, 4, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:28:45.501, 5, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:28:45.501, 6, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:28:45.502, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:28:55.502, 0, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:28:55.503, 1, 5949 MiB, 81920 MiB, 0 %
2026/07/04 02:28:55.503, 2, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:28:55.503, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:28:55.503, 4, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:28:55.504, 5, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:28:55.504, 6, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:28:55.504, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:29:05.505, 0, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:29:05.505, 1, 5949 MiB, 81920 MiB, 0 %
2026/07/04 02:29:05.505, 2, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:29:05.506, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:29:05.506, 4, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:29:05.506, 5, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:29:05.507, 6, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:29:05.507, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:29:15.508, 0, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:29:15.508, 1, 5949 MiB, 81920 MiB, 0 %
2026/07/04 02:29:15.508, 2, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:29:15.509, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:29:15.509, 4, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:29:15.509, 5, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:29:15.510, 6, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:29:15.510, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:29:25.510, 0, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:29:25.511, 1, 5949 MiB, 81920 MiB, 0 %
2026/07/04 02:29:25.511, 2, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:29:25.511, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:29:25.512, 4, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:29:25.512, 5, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:29:25.512, 6, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:29:25.513, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:29:35.514, 0, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:29:35.514, 1, 5949 MiB, 81920 MiB, 0 %
2026/07/04 02:29:35.515, 2, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:29:35.515, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:29:35.515, 4, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:29:35.516, 5, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:29:35.516, 6, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:29:35.516, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:29:45.517, 0, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:29:45.518, 1, 5949 MiB, 81920 MiB, 0 %
2026/07/04 02:29:45.518, 2, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:29:45.519, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:29:45.519, 4, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:29:45.519, 5, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:29:45.519, 6, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:29:45.520, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:29:55.521, 0, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:29:55.521, 1, 5949 MiB, 81920 MiB, 0 %
2026/07/04 02:29:55.522, 2, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:29:55.522, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:29:55.522, 4, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:29:55.523, 5, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:29:55.523, 6, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:29:55.523, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:30:05.525, 0, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:30:05.525, 1, 5949 MiB, 81920 MiB, 0 %
2026/07/04 02:30:05.525, 2, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:30:05.526, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:30:05.526, 4, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:30:05.526, 5, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:30:05.527, 6, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:30:05.527, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:30:15.528, 0, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:30:15.529, 1, 5949 MiB, 81920 MiB, 0 %
2026/07/04 02:30:15.529, 2, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:30:15.529, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:30:15.530, 4, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:30:15.530, 5, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:30:15.530, 6, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:30:15.530, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:30:25.532, 0, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:30:25.532, 1, 5949 MiB, 81920 MiB, 0 %
2026/07/04 02:30:25.533, 2, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:30:25.533, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:30:25.533, 4, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:30:25.534, 5, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:30:25.534, 6, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:30:25.534, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:30:35.535, 0, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:30:35.536, 1, 5949 MiB, 81920 MiB, 0 %
2026/07/04 02:30:35.536, 2, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:30:35.537, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:30:35.537, 4, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:30:35.537, 5, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:30:35.537, 6, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:30:35.538, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:30:45.539, 0, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:30:45.540, 1, 5949 MiB, 81920 MiB, 0 %
2026/07/04 02:30:45.540, 2, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:30:45.540, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:30:45.540, 4, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:30:45.541, 5, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:30:45.541, 6, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:30:45.541, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:30:55.543, 0, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:30:55.543, 1, 5949 MiB, 81920 MiB, 0 %
2026/07/04 02:30:55.543, 2, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:30:55.544, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:30:55.544, 4, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:30:55.544, 5, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:30:55.545, 6, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:30:55.545, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:31:05.546, 0, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:31:05.547, 1, 5949 MiB, 81920 MiB, 0 %
2026/07/04 02:31:05.547, 2, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:31:05.547, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:31:05.548, 4, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:31:05.548, 5, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:31:05.548, 6, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:31:05.548, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:31:15.550, 0, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:31:15.550, 1, 5949 MiB, 81920 MiB, 0 %
2026/07/04 02:31:15.550, 2, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:31:15.551, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:31:15.551, 4, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:31:15.551, 5, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:31:15.552, 6, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:31:15.552, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:31:25.553, 0, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:31:25.554, 1, 5949 MiB, 81920 MiB, 0 %
2026/07/04 02:31:25.554, 2, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:31:25.554, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:31:25.555, 4, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:31:25.555, 5, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:31:25.555, 6, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:31:25.555, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:31:35.557, 0, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:31:35.557, 1, 5949 MiB, 81920 MiB, 0 %
2026/07/04 02:31:35.558, 2, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:31:35.558, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:31:35.558, 4, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:31:35.558, 5, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:31:35.559, 6, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:31:35.559, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:31:45.560, 0, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:31:45.561, 1, 5949 MiB, 81920 MiB, 0 %
2026/07/04 02:31:45.561, 2, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:31:45.561, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:31:45.562, 4, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:31:45.562, 5, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:31:45.562, 6, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:31:45.563, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:31:55.564, 0, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:31:55.564, 1, 5949 MiB, 81920 MiB, 0 %
2026/07/04 02:31:55.565, 2, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:31:55.565, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:31:55.565, 4, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:31:55.565, 5, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:31:55.566, 6, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:31:55.566, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:32:05.567, 0, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:32:05.568, 1, 5949 MiB, 81920 MiB, 0 %
2026/07/04 02:32:05.568, 2, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:32:05.568, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:32:05.569, 4, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:32:05.569, 5, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:32:05.569, 6, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:32:05.570, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:32:15.571, 0, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:32:15.571, 1, 5949 MiB, 81920 MiB, 0 %
2026/07/04 02:32:15.572, 2, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:32:15.572, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:32:15.572, 4, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:32:15.572, 5, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:32:15.573, 6, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:32:15.573, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:32:25.574, 0, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:32:25.575, 1, 5949 MiB, 81920 MiB, 0 %
2026/07/04 02:32:25.575, 2, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:32:25.575, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:32:25.576, 4, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:32:25.576, 5, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:32:25.576, 6, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:32:25.577, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:32:35.578, 0, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:32:35.578, 1, 5949 MiB, 81920 MiB, 0 %
2026/07/04 02:32:35.579, 2, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:32:35.579, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:32:35.579, 4, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:32:35.580, 5, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:32:35.580, 6, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:32:35.580, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:32:45.581, 0, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:32:45.582, 1, 5949 MiB, 81920 MiB, 0 %
2026/07/04 02:32:45.582, 2, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:32:45.583, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:32:45.583, 4, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:32:45.583, 5, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:32:45.584, 6, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:32:45.584, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:32:55.585, 0, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:32:55.586, 1, 5949 MiB, 81920 MiB, 0 %
2026/07/04 02:32:55.586, 2, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:32:55.586, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:32:55.587, 4, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:32:55.587, 5, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:32:55.587, 6, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:32:55.587, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:33:05.589, 0, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:33:05.589, 1, 5949 MiB, 81920 MiB, 0 %
2026/07/04 02:33:05.589, 2, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:33:05.590, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:33:05.590, 4, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:33:05.590, 5, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:33:05.591, 6, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:33:05.591, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:33:15.592, 0, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:33:15.593, 1, 5949 MiB, 81920 MiB, 54 %
2026/07/04 02:33:15.593, 2, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:33:15.593, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:33:15.594, 4, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:33:15.594, 5, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:33:15.594, 6, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:33:15.594, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:33:25.596, 0, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:33:25.596, 1, 5949 MiB, 81920 MiB, 0 %
2026/07/04 02:33:25.596, 2, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:33:25.597, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:33:25.597, 4, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:33:25.597, 5, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:33:25.598, 6, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:33:25.598, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:33:35.599, 0, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:33:35.600, 1, 5949 MiB, 81920 MiB, 0 %
2026/07/04 02:33:35.600, 2, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:33:35.600, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:33:35.601, 4, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:33:35.601, 5, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:33:35.601, 6, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:33:35.601, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:33:45.603, 0, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:33:45.603, 1, 5949 MiB, 81920 MiB, 0 %
2026/07/04 02:33:45.603, 2, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:33:45.604, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:33:45.604, 4, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:33:45.604, 5, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:33:45.605, 6, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:33:45.605, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:33:55.606, 0, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:33:55.607, 1, 5949 MiB, 81920 MiB, 0 %
2026/07/04 02:33:55.607, 2, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:33:55.607, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:33:55.608, 4, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:33:55.608, 5, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:33:55.608, 6, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:33:55.608, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:34:05.609, 0, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:34:05.609, 1, 5949 MiB, 81920 MiB, 0 %
2026/07/04 02:34:05.610, 2, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:34:05.610, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:34:05.610, 4, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:34:05.611, 5, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:34:05.611, 6, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:34:05.611, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:34:15.613, 0, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:34:15.613, 1, 5949 MiB, 81920 MiB, 0 %
2026/07/04 02:34:15.613, 2, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:34:15.614, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:34:15.614, 4, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:34:15.614, 5, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:34:15.614, 6, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:34:15.615, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:34:25.616, 0, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:34:25.616, 1, 5949 MiB, 81920 MiB, 0 %
2026/07/04 02:34:25.617, 2, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:34:25.617, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:34:25.617, 4, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:34:25.618, 5, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:34:25.618, 6, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:34:25.618, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:34:35.620, 0, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:34:35.620, 1, 5949 MiB, 81920 MiB, 0 %
2026/07/04 02:34:35.620, 2, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:34:35.621, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:34:35.621, 4, 0 MiB, 81920 MiB, 0 %
